ManufacturerName,DKPartNumber,ProductDescription,QuantityOnHand,AvailableOnOrder,ManfacturerPublicQuantity,UnitPrice,ManufacturerLeadWeeks,StandardPackage,MinimumOrderQuantity,Url,Packaging,Part Status,Capacitance,Tolerance,Voltage - Rated,Type,ESR (Equivalent Series Resistance),Operating Temperature,Lifetime @ Temp.,Mounting Type,Package / Case,Size / Dimension,Height - Seated (Max),Lead Spacing,Manufacturer Size Code,Features,Failure Rate,Notification,Applications,Temperature Coefficient,Thickness (Max),Lead Style,Ratings
"{'Id': '399', 'Text': 'KEMET'}",399-11676-2-ND,CAP TANT POLY 100UF 10V 2917,500,0,0,0.69616,27 weeks,500,500,www.digikey.com/product-detail/en/kemet/T591D107M010ATE025/399-11676-2-ND/5031632,Tape & Reel (TR),Active,100µF,±20%,10V,Molded,25 mOhm @ 100kHz,-55°C ~ 125°C,2000 Hrs @ 105°C,Surface Mount,2917 (7343 Metric),"0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.122"" (3.10mm)",-,D,General Purpose,,Current market demand for these product types have resulted in fluctuating and extending lead times. Lead times may differ.,,,,,-
"{'Id': '399', 'Text': 'KEMET'}",399-14799-2-ND,CAP TANT POLY 100UF 25V 2917,0,0,0,2.499,21 weeks,500,500,www.digikey.com/product-detail/en/kemet/T521D107M025ATE060/399-14799-2-ND/7344700,Tape & Reel (TR),Active,100µF,±20%,25V,Molded,60 mOhm @ 100kHz,-55°C ~ 105°C,2000 Hrs @ 125°C,Surface Mount,2917 (7343 Metric),"0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.122"" (3.10mm)",-,D,General Purpose,,Current market demand for these product types have resulted in fluctuating and extending lead times. Lead times may differ.,,,,,-
"{'Id': '399', 'Text': 'KEMET'}",399-12328-2-ND,CAP TANT POLY 100UF 10V 2312,0,2500,0,0.4998,12 weeks,500,500,www.digikey.com/product-detail/en/kemet/T520C107M010ATE045/399-12328-2-ND/5452606,Tape & Reel (TR),Active,100µF,±20%,10V,Molded,45 mOhm @ 100kHz,-55°C ~ 105°C,2000 Hrs @ 105°C,Surface Mount,2312 (6032 Metric),"0.236"" L x 0.126"" W (6.00mm x 3.20mm)","0.110"" (2.80mm)",-,C,General Purpose,,Current market demand for these product types have resulted in fluctuating and extending lead times. Lead times may differ.,,,,,-
"{'Id': '399', 'Text': 'KEMET'}",399-8861-2-ND,CAP TANT POLY 330UF 10V 2917,2000,500,0,1.1424,18 weeks,500,500,www.digikey.com/product-detail/en/kemet/T545Y337M010ATE035/399-8861-2-ND/3522149,Tape & Reel (TR),Active,330µF,±20%,10V,Molded,35 mOhm @ 100kHz,-55°C ~ 125°C,-,Surface Mount,2917 (7343 Metric),"0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.157"" (4.00mm)",-,Y,General Purpose,,Current market demand for these product types have resulted in fluctuating and extending lead times. Lead times may differ.,,,,,-
"{'Id': '399', 'Text': 'KEMET'}",399-12107-2-ND,CAP TANT POLY 330UF 6.3V 2917,1000,0,0,0.7497,29 weeks,500,500,www.digikey.com/product-detail/en/kemet/T598D337M006ATE040/399-12107-2-ND/5360987,Tape & Reel (TR),Active,330µF,±20%,6.3V,Molded,40 mOhm @ 100kHz,-55°C ~ 125°C,1000 Hrs @ 125°C,Surface Mount,2917 (7343 Metric),"0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.122"" (3.10mm)",-,D,General Purpose,,Current market demand for these product types have resulted in fluctuating and extending lead times. Lead times may differ.,,,,,AEC-Q200
"{'Id': '399', 'Text': 'KEMET'}",399-5518-2-ND,CAP TANTALUM 15UF 35V 2917,4000,1000,0,0.735,14 weeks,1000,1000,www.digikey.com/product-detail/en/kemet/T521V156M035ATE125/399-5518-2-ND/1999353,Tape & Reel (TR),Active,15µF,±20%,35V,Molded,125 mOhm @ 100kHz,-55°C ~ 125°C,2000 Hrs @ 125°C,Surface Mount,2917 (7343 Metric),"0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.079"" (2.00mm)",-,V,General Purpose,,Current market demand for these product types have resulted in fluctuating and extending lead times. Lead times may differ.,,,,,-
"{'Id': '399', 'Text': 'KEMET'}",399-13119-2-ND,CAP TANT POLY 47UF 16V 7343,0,0,0,0.882,14 weeks,1000,1000,www.digikey.com/product-detail/en/kemet/T521W476M016ATE040/399-13119-2-ND/5844145,Tape & Reel (TR),Active,47µF,±20%,16V,Molded,40 mOhm @ 100kHz,-55°C ~ 105°C,-,Surface Mount,2917 (7343 Metric),"0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.059"" (1.50mm)",-,W,General Purpose,,Current market demand for these product types have resulted in fluctuating and extending lead times. Lead times may differ.,,,,,-
"{'Id': '399', 'Text': 'KEMET'}",399-12343-2-ND,CAP TANT POLY 680UF 2.5V 2917,0,0,0,1.26,15 weeks,500,500,www.digikey.com/product-detail/en/kemet/T520Y687M2R5ATE025/399-12343-2-ND/5452621,Tape & Reel (TR),Active,680µF,±20%,2.5V,Molded,25 mOhm @ 100kHz,-55°C ~ 105°C,2000 Hrs @ 105°C,Surface Mount,2917 (7343 Metric),"0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.157"" (4.00mm)",-,Y,General Purpose,,Current market demand for these product types have resulted in fluctuating and extending lead times. Lead times may differ.,,,,,-
"{'Id': '399', 'Text': 'KEMET'}",399-10357-2-ND,CAP TANT POLY 1000UF 2.5V 2917,500,0,0,2.8665,16 weeks,500,500,www.digikey.com/product-detail/en/kemet/T520X108M2R5ATE010/399-10357-2-ND/3760632,Tape & Reel (TR),Active,1000µF,±20%,2.5V,Molded,10 mOhm @ 100kHz,-55°C ~ 105°C,2000 Hrs @ 105°C,Surface Mount,2917 (7343 Metric),"0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.169"" (4.30mm)",-,X,General Purpose,,Current market demand for these product types have resulted in fluctuating and extending lead times. Lead times may differ.,,,,,-
"{'Id': '399', 'Text': 'KEMET'}",399-4131-2-ND,CAP TANT POLY 1000UF 3V 2917,0,1000,0,3.4545,5 weeks,500,500,www.digikey.com/product-detail/en/kemet/T530X108M003ATE010/399-4131-2-ND/818992,Tape & Reel (TR),Active,1000µF,±20%,3V,Molded,10 mOhm @ 100kHz,-55°C ~ 125°C,2000 Hrs @ 105°C,Surface Mount,2917 (7343 Metric),"0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.169"" (4.30mm)",-,X,General Purpose,,Current market demand for these product types have resulted in fluctuating and extending lead times. Lead times may differ.,,,,,-
"{'Id': '399', 'Text': 'KEMET'}",399-14254-2-ND,CAP TANT POLY 0.68UF 50V 1411,4000,0,0,0.46452,32 weeks,2000,2000,www.digikey.com/product-detail/en/kemet/T521B684M050ATE200/399-14254-2-ND/6826926,Tape & Reel (TR),Active,0.68µF,±20%,50V,Molded,200 mOhm @ 100kHz,-55°C ~ 105°C,2000 Hrs @ 125°C,Surface Mount,1411 (3528 Metric),"0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)",-,B,General Purpose,,Current market demand for these product types have resulted in fluctuating and extending lead times. Lead times may differ.,,,,,-
"{'Id': '399', 'Text': 'KEMET'}",399-5626-2-ND,CAP TANT POLY 470UF 6.3V 2917,1000,0,0,1.00464,30 weeks,500,500,www.digikey.com/product-detail/en/kemet/T520Y477M006ATE035/399-5626-2-ND/2057924,Tape & Reel (TR),Active,470µF,±20%,6.3V,Molded,35 mOhm @ 100kHz,-55°C ~ 105°C,2000 Hrs @ 105°C,Surface Mount,2917 (7343 Metric),"0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.157"" (4.00mm)",-,Y,General Purpose,,Current market demand for these product types have resulted in fluctuating and extending lead times. Lead times may differ.,,,,,-
"{'Id': '399', 'Text': 'KEMET'}",399-10378-2-ND,CAP TANT POLY 330UF 10V 2917,3500,3000,0,3.8425,24 weeks,500,500,www.digikey.com/product-detail/en/kemet/T530X337M010ATE004/399-10378-2-ND/3760653,Tape & Reel (TR),Active,330µF,±20%,10V,Molded,4 mOhm,-55°C ~ 125°C,2000 Hrs @ 105°C,Surface Mount,2917 (7343 Metric),"0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.169"" (4.30mm)",-,X,General Purpose,,Current market demand for these product types have resulted in fluctuating and extending lead times. Lead times may differ.,,,,,-
"{'Id': '399', 'Text': 'KEMET'}",399-9778-2-ND,CAP TANT POLY 100UF 10V 2917,7000,2500,0,0.62118,22 weeks,500,500,www.digikey.com/product-detail/en/kemet/T520D107M010ATE018/399-9778-2-ND/3724868,Tape & Reel (TR),Active,100µF,±20%,10V,Molded,18 mOhm @ 100kHz,-55°C ~ 105°C,2000 Hrs @ 105°C,Surface Mount,2917 (7343 Metric),"0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.122"" (3.10mm)",-,D,General Purpose,,Current market demand for these product types have resulted in fluctuating and extending lead times. Lead times may differ.,,,,,-
"{'Id': '399', 'Text': 'KEMET'}",399-13357-2-ND,CAP TANT POLY 100UF 10% 16V 7343,0,0,0,6.4025,18 weeks,100,100,www.digikey.com/product-detail/en/kemet/T543D107K016AHW050D100/399-13357-2-ND/6100167,Tape & Reel (TR),Active,100µF,±10%,16V,Molded,50 mOhm @ 100kHz,-55°C ~ 105°C,2000 Hrs @ 105°C,Surface Mount,2917 (7343 Metric),"0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.122"" (3.10mm)",-,D,High Reliability,,,,,,,COTS
"{'Id': '399', 'Text': 'KEMET'}",399-12229-2-ND,CAP TANT POLY 47UF 6.3V 3528,0,0,0,3.22524,29 weeks,2000,2000,www.digikey.com/product-detail/en/kemet/T543B476M006ATW025/399-12229-2-ND/5414669,Tape & Reel (TR),Active,47µF,±20%,6.3V,Molded,25 mOhm @ 100kHz,-55°C ~ 105°C,2000 Hrs @ 105°C,Surface Mount,1411 (3528 Metric),"0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.079"" (2.00mm)",-,B,High Reliability,,Current market demand for these product types have resulted in fluctuating and extending lead times. Lead times may differ.,,,,,COTS
"{'Id': '399', 'Text': 'KEMET'}",399-4102-2-ND,CAP TANT POLY 330UF 6.3V 2917,2000,3000,0,0.59535,21 weeks,1000,1000,www.digikey.com/product-detail/en/kemet/T520V337M006ATE040/399-4102-2-ND/818963,Tape & Reel (TR),Active,330µF,±20%,6.3V,Molded,40 mOhm @ 100kHz,-55°C ~ 105°C,2000 Hrs @ 105°C,Surface Mount,2917 (7343 Metric),"0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.075"" (1.90mm)",-,V,General Purpose,,Current market demand for these product types have resulted in fluctuating and extending lead times. Lead times may differ.,,,,,-
"{'Id': '399', 'Text': 'KEMET'}",399-3263-2-ND,CAP TANT POLY 680UF 2.5V 2917,500,3000,0,1.6716,21 weeks,500,500,www.digikey.com/product-detail/en/kemet/T525D687M2R5ATE025/399-3263-2-ND/600062,Tape & Reel (TR),Active,680µF,±20%,2.5V,Molded,25 mOhm @ 100kHz,-55°C ~ 125°C,-,Surface Mount,2917 (7343 Metric),"0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.122"" (3.10mm)",-,D,General Purpose,,Current market demand for these product types have resulted in fluctuating and extending lead times. Lead times may differ.,,,,,-
"{'Id': '399', 'Text': 'KEMET'}",399-5147-2-ND,CAP TANT POLY 100UF 6.3V 3528,0,2000,0,0.28035,29 weeks,2000,2000,www.digikey.com/product-detail/en/kemet/T520B107M006ATE045/399-5147-2-ND/1681762,Tape & Reel (TR),Active,100µF,±20%,6.3V,Molded,45 mOhm @ 100kHz,-55°C ~ 105°C,2000 Hrs @ 105°C,Surface Mount,1411 (3528 Metric),"0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)",-,B,General Purpose,,Current market demand for these product types have resulted in fluctuating and extending lead times. Lead times may differ.,,,,,-
"{'Id': '399', 'Text': 'KEMET'}",399-10339-2-ND,CAP TANT POLY 150UF 10V 2917,500,0,0,0.8704,22 weeks,500,500,www.digikey.com/product-detail/en/kemet/T520D157M010AHE040/399-10339-2-ND/3760614,Tape & Reel (TR),Active,150µF,±20%,10V,Molded,40 mOhm @ 100kHz,-55°C ~ 105°C,2000 Hrs @ 105°C,Surface Mount,2917 (7343 Metric),"0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.122"" (3.10mm)",-,D,General Purpose,,Current market demand for these product types have resulted in fluctuating and extending lead times. Lead times may differ.,,,,,-
"{'Id': '399', 'Text': 'KEMET'}",399-12337-2-ND,CAP TANT POLY 47UF 10V 2312,8000,0,0,0.735,14 weeks,1000,1000,www.digikey.com/product-detail/en/kemet/T520U476M010ATE055/399-12337-2-ND/5452615,Tape & Reel (TR),Active,47µF,±20%,10V,Molded,55 mOhm @ 100kHz,-55°C ~ 105°C,2000 Hrs @ 105°C,Surface Mount,2312 (6032 Metric),"0.236"" L x 0.126"" W (6.00mm x 3.20mm)","0.059"" (1.50mm)",-,U,General Purpose,,Current market demand for these product types have resulted in fluctuating and extending lead times. Lead times may differ.,,,,,-
"{'Id': '399', 'Text': 'KEMET'}",399-12098-2-ND,CAP TANT POLY 47UF 10V 3528,2000,0,0,0.48863,37 weeks,2000,2000,www.digikey.com/product-detail/en/kemet/T598B476M010ATE070/399-12098-2-ND/5360978,Tape & Reel (TR),Active,47µF,±20%,10V,Molded,70 mOhm @ 100kHz,-55°C ~ 125°C,1000 Hrs @ 125°C,Surface Mount,1411 (3528 Metric),"0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.079"" (2.00mm)",-,B,General Purpose,,Current market demand for these product types have resulted in fluctuating and extending lead times. Lead times may differ.,,,,,AEC-Q200
"{'Id': '399', 'Text': 'KEMET'}",399-4130-2-ND,CAP TANT POLY 680UF 2.5V 2917,500,0,0,3.0135,24 weeks,500,500,www.digikey.com/product-detail/en/kemet/T530D687M2R5ATE010/399-4130-2-ND/818991,Tape & Reel (TR),Active,680µF,±20%,2.5V,Molded,10 mOhm @ 100kHz,-55°C ~ 125°C,2000 Hrs @ 105°C,Surface Mount,2917 (7343 Metric),"0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.122"" (3.10mm)",-,D,General Purpose,,Current market demand for these product types have resulted in fluctuating and extending lead times. Lead times may differ.,,,,,-
"{'Id': '399', 'Text': 'KEMET'}",399-5308-2-ND,CAP TANT POLY 100UF 6.3V 3528,24000,18000,0,0.43806,32 weeks,2000,2000,www.digikey.com/product-detail/en/kemet/T520B107M006ATE018/399-5308-2-ND/1842098,Tape & Reel (TR),Active,100µF,±20%,6.3V,Molded,18 mOhm @ 100kHz,-55°C ~ 105°C,2000 Hrs @ 105°C,Surface Mount,1411 (3528 Metric),"0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)",-,B,General Purpose,,Current market demand for these product types have resulted in fluctuating and extending lead times. Lead times may differ.,,,,,-
"{'Id': '399', 'Text': 'KEMET'}",399-12100-2-ND,CAP TANT POLY 100UF 10V 2917,0,1000,0,0.71846,30 weeks,500,500,www.digikey.com/product-detail/en/kemet/T598D107M010ATE040/399-12100-2-ND/5360980,Tape & Reel (TR),Active,100µF,±20%,10V,Molded,40 mOhm @ 100kHz,-55°C ~ 125°C,1000 Hrs @ 125°C,Surface Mount,2917 (7343 Metric),"0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.122"" (3.10mm)",-,D,General Purpose,,Current market demand for these product types have resulted in fluctuating and extending lead times. Lead times may differ.,,,,,AEC-Q200
"{'Id': '399', 'Text': 'KEMET'}",399-8855-2-ND,CAP TANT POLY 1500UF 3V 2917,500,0,0,7.67992,54 weeks,500,500,www.digikey.com/product-detail/en/kemet/T543X158M003AHE008/399-8855-2-ND/3522140,Tape & Reel (TR),Active,1500µF,±20%,3V,Molded,8 mOhm @ 100kHz,-55°C ~ 105°C,2000 Hrs @ 105°C,Surface Mount,2917 (7343 Metric),"0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.169"" (4.30mm)",-,X,High Reliability,,Current market demand for these product types have resulted in fluctuating and extending lead times. Lead times may differ.,,,,,COTS
"{'Id': '399', 'Text': 'KEMET'}",399-13363-2-ND,CAP TANT POLY 470UF 6.3V 7343,100,0,0,8.0501,18 weeks,100,100,www.digikey.com/product-detail/en/kemet/T543D477K006AHW015D100/399-13363-2-ND/6100173,Tape & Reel (TR),Active,470µF,±10%,6.3V,Molded,15 mOhm @ 100kHz,-55°C ~ 105°C,2000 Hrs @ 105°C,Surface Mount,2917 (7343 Metric),"0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.122"" (3.10mm)",-,D,High Reliability,,,,,,,COTS
"{'Id': '399', 'Text': 'KEMET'}",399-4985-2-ND,CAP TANT POLY 470UF 6.3V 2917,6000,0,0,1.13904,5 weeks,500,500,www.digikey.com/product-detail/en/kemet/T520D477M006ATE025/399-4985-2-ND/1129673,Tape & Reel (TR),Active,470µF,±20%,6.3V,Molded,25 mOhm @ 100kHz,-55°C ~ 105°C,2000 Hrs @ 105°C,Surface Mount,2917 (7343 Metric),"0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.122"" (3.10mm)",-,D,General Purpose,,Current market demand for these product types have resulted in fluctuating and extending lead times. Lead times may differ.,,,,,-
"{'Id': '399', 'Text': 'KEMET'}",399-13361-2-ND,CAP TANT POLY 33UF 10% 25V 7343,100,0,0,5.12,18 weeks,100,100,www.digikey.com/product-detail/en/kemet/T543D336K025AHW060D100/399-13361-2-ND/6100171,Tape & Reel (TR),Active,33µF,±10%,25V,Molded,60 mOhm @ 100kHz,-55°C ~ 105°C,2000 Hrs @ 105°C,Surface Mount,2917 (7343 Metric),"0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.122"" (3.10mm)",-,D,High Reliability,,,,,,,COTS
"{'Id': '399', 'Text': 'KEMET'}",399-12232-2-ND,CAP TANT POLY 100UF 10V 2917,0,0,0,4.3065,14 weeks,500,500,www.digikey.com/product-detail/en/kemet/T543D107M010ATW025/399-12232-2-ND/5414672,Tape & Reel (TR),Active,100µF,±20%,10V,Molded,25 mOhm @ 100kHz,-55°C ~ 105°C,2000 Hrs @ 105°C,Surface Mount,2917 (7343 Metric),"0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.122"" (3.10mm)",-,D,High Reliability,,Current market demand for these product types have resulted in fluctuating and extending lead times. Lead times may differ.,,,,,COTS
"{'Id': '399', 'Text': 'KEMET'}",399-4719-2-ND,CAP TANT POLY 33UF 6.3V 1206,6000,0,0,0.30146,6 weeks,2000,2000,www.digikey.com/product-detail/en/kemet/T520A336M006ATE070/399-4719-2-ND/1001018,Tape & Reel (TR),Active,33µF,±20%,6.3V,Molded,70 mOhm @ 100kHz,-55°C ~ 105°C,2000 Hrs @ 105°C,Surface Mount,1206 (3216 Metric),"0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)",-,A,General Purpose,,Current market demand for these product types have resulted in fluctuating and extending lead times. Lead times may differ.,,,,,-
"{'Id': '399', 'Text': 'KEMET'}",399-9790-2-ND,CAP TANTALUM 330UF 16V 2917,33500,11000,0,2.793,14 weeks,500,500,www.digikey.com/product-detail/en/kemet/T521X337M016ATE025/399-9790-2-ND/3724726,Tape & Reel (TR),Active,330µF,±20%,16V,Molded,25 mOhm @ 100kHz,-55°C ~ 125°C,2000 Hrs @ 125°C,Surface Mount,2917 (7343 Metric),"0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.169"" (4.30mm)",-,X,General Purpose,,Current market demand for these product types have resulted in fluctuating and extending lead times. Lead times may differ.,,,,,-
"{'Id': '399', 'Text': 'KEMET'}",399-4661-2-ND,CAP TANT POLY 470UF 6.3V 2917,4500,19500,0,1.05504,21 weeks,500,500,www.digikey.com/product-detail/en/kemet/T520D477M006ATE030/399-4661-2-ND/992052,Tape & Reel (TR),Active,470µF,±20%,6.3V,Molded,30 mOhm @ 100kHz,-55°C ~ 105°C,2000 Hrs @ 105°C,Surface Mount,2917 (7343 Metric),"0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.122"" (3.10mm)",-,D,General Purpose,,Current market demand for these product types have resulted in fluctuating and extending lead times. Lead times may differ.,,,,,-
"{'Id': '399', 'Text': 'KEMET'}",399-4122-2-ND,CAP TANT POLY 220UF 6.3V 2917,0,500,0,3.087,24 weeks,500,500,www.digikey.com/product-detail/en/kemet/T530D227M006ATE006/399-4122-2-ND/818983,Tape & Reel (TR),Active,220µF,±20%,6.3V,Molded,6 mOhm @ 100kHz,-55°C ~ 125°C,2000 Hrs @ 105°C,Surface Mount,2917 (7343 Metric),"0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.122"" (3.10mm)",-,D,General Purpose,,Current market demand for these product types have resulted in fluctuating and extending lead times. Lead times may differ.,,,,,-
"{'Id': '399', 'Text': 'KEMET'}",399-10327-2-ND,CAP TANT POLY 100UF 6.3V 3528,2000,6000,0,0.37926,29 weeks,2000,2000,www.digikey.com/product-detail/en/kemet/T520B107M006ATE025/399-10327-2-ND/3760602,Tape & Reel (TR),Active,100µF,±20%,6.3V,Molded,25 mOhm @ 100kHz,-55°C ~ 105°C,2000 Hrs @ 105°C,Surface Mount,1411 (3528 Metric),"0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)",-,B,General Purpose,,Current market demand for these product types have resulted in fluctuating and extending lead times. Lead times may differ.,,,,,-
"{'Id': '399', 'Text': 'KEMET'}",399-5625-2-ND,CAP TANT POLY 100UF 10V 2917,3000,5000,0,0.68985,23 weeks,1000,1000,www.digikey.com/product-detail/en/kemet/T520V107M010ATE018/399-5625-2-ND/2057923,Tape & Reel (TR),Active,100µF,±20%,10V,Molded,18 mOhm @ 100kHz,-55°C ~ 105°C,2000 Hrs @ 105°C,Surface Mount,2917 (7343 Metric),"0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.075"" (1.90mm)",-,V,General Purpose,,Current market demand for these product types have resulted in fluctuating and extending lead times. Lead times may differ.,,,,,-
"{'Id': '399', 'Text': 'KEMET'}",399-13126-2-ND,CAP TANT POLY 47UF 16V 7343,1000,0,0,1.2096,14 weeks,500,500,www.digikey.com/product-detail/en/kemet/T521D476M016ATE040/399-13126-2-ND/5844152,Tape & Reel (TR),Active,47µF,±20%,16V,Molded,40 mOhm @ 100kHz,-55°C ~ 105°C,-,Surface Mount,2917 (7343 Metric),"0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.122"" (3.10mm)",-,D,General Purpose,,Current market demand for these product types have resulted in fluctuating and extending lead times. Lead times may differ.,,,,,-
"{'Id': '399', 'Text': 'KEMET'}",399-13116-2-ND,CAP TANT POLY 47UF 16V 7343,0,0,0,0.735,21 weeks,1000,1000,www.digikey.com/product-detail/en/kemet/T521V476M016ATE055/399-13116-2-ND/5844142,Tape & Reel (TR),Active,47µF,±20%,16V,Molded,55 mOhm @ 100kHz,-55°C ~ 105°C,-,Surface Mount,2917 (7343 Metric),"0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.079"" (2.00mm)",-,V,General Purpose,,Current market demand for these product types have resulted in fluctuating and extending lead times. Lead times may differ.,,,,,-
"{'Id': '399', 'Text': 'KEMET'}",399-4115-2-ND,CAP TANT POLY 330UF 10V 2917,0,5000,0,1.59264,30 weeks,500,500,www.digikey.com/product-detail/en/kemet/T520X337M010ATE025/399-4115-2-ND/818976,Tape & Reel (TR),Active,330µF,±20%,10V,Molded,25 mOhm @ 100kHz,-55°C ~ 105°C,2000 Hrs @ 105°C,Surface Mount,2917 (7343 Metric),"0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.169"" (4.30mm)",-,X,General Purpose,,Current market demand for these product types have resulted in fluctuating and extending lead times. Lead times may differ.,,,,,-
"{'Id': '399', 'Text': 'KEMET'}",399-13118-2-ND,CAP TANT POLY 68UF 16V 7343,0,0,0,0.735,14 weeks,1000,1000,www.digikey.com/product-detail/en/kemet/T521V686M016ATE040/399-13118-2-ND/5844144,Tape & Reel (TR),Active,68µF,±20%,16V,Molded,40 mOhm @ 100kHz,-55°C ~ 105°C,-,Surface Mount,2917 (7343 Metric),"0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.079"" (2.00mm)",-,V,General Purpose,,Current market demand for these product types have resulted in fluctuating and extending lead times. Lead times may differ.,,,,,-
"{'Id': '399', 'Text': 'KEMET'}",399-12277-2-ND,CAP TANT POLY 330UF 6.3V 2917,1000,0,0,0.64974,14 weeks,500,500,www.digikey.com/product-detail/en/kemet/T591D337M006ATE025/399-12277-2-ND/5422978,Tape & Reel (TR),Active,330µF,±20%,6.3V,Molded,25 mOhm @ 100kHz,-55°C ~ 125°C,2000 Hrs @ 105°C,Surface Mount,2917 (7343 Metric),"0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.122"" (3.10mm)",-,D,General Purpose,,Current market demand for these product types have resulted in fluctuating and extending lead times. Lead times may differ.,,,,,-
"{'Id': '399', 'Text': 'KEMET'}",399-12065-2-ND,CAP TANT POLY 100UF 20V 2917,500,1000,0,10.15,54 weeks,500,500,www.digikey.com/product-detail/en/kemet/T541X107M020AH6510/399-12065-2-ND/5277862,Tape & Reel (TR),Active,100µF,±20%,20V,Molded,50 mOhm @ 100kHz,-55°C ~ 125°C,2000 Hrs @ 125°C,Surface Mount,2917 (7343 Metric),"0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.169"" (4.30mm)",-,X,High Reliability,,,,,,,COTS
"{'Id': '399', 'Text': 'KEMET'}",399-4106-2-ND,CAP TANT POLY 47UF 16V 2917,2000,2000,0,1.176,18 weeks,1000,1000,www.digikey.com/product-detail/en/kemet/T520V476M016ATE070/399-4106-2-ND/818967,Tape & Reel (TR),Active,47µF,±20%,16V,Molded,70 mOhm @ 100kHz,-55°C ~ 105°C,2000 Hrs @ 105°C,Surface Mount,2917 (7343 Metric),"0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.075"" (1.90mm)",-,V,General Purpose,,Current market demand for these product types have resulted in fluctuating and extending lead times. Lead times may differ.,,,,,-
"{'Id': '399', 'Text': 'KEMET'}",399-3469-2-ND,CAP TANT POLY 220UF 2.5V 3528,6000,0,0,0.29689,29 weeks,2000,2000,www.digikey.com/product-detail/en/kemet/T520B227M2R5ATE035/399-3469-2-ND/754720,Tape & Reel (TR),Active,220µF,±20%,2.5V,Molded,35 mOhm @ 100kHz,-55°C ~ 105°C,2000 Hrs @ 105°C,Surface Mount,1411 (3528 Metric),"0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)",-,B,General Purpose,,Current market demand for these product types have resulted in fluctuating and extending lead times. Lead times may differ.,,,,,-
"{'Id': '399', 'Text': 'KEMET'}",399-8853-2-ND,CAP TANT POLY 330UF 10V 2917,0,0,0,6.71596,53 weeks,500,500,www.digikey.com/product-detail/en/kemet/T543X337M010AHE010/399-8853-2-ND/3522142,Tape & Reel (TR),Active,330µF,±20%,10V,Molded,10 mOhm @ 100kHz,-55°C ~ 105°C,2000 Hrs @ 105°C,Surface Mount,2917 (7343 Metric),"0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.169"" (4.30mm)",-,X,High Reliability,,Current market demand for these product types have resulted in fluctuating and extending lead times. Lead times may differ.,,,,,COTS
